Feature 1,Feature 2,Feature 3,Feature 4,Feature 5,Feature 6,Feature 7,Feature 8,Feature 9,Feature 10,Feature 11,Feature 12,Feature 13,Feature 14,Feature 15,Feature 16,Feature 17,Feature 18,Feature 19,Feature 20,Feature 21,Feature 22,Feature 23,Feature 24,Feature 25,Feature 26,Feature 27,Feature 28,Feature 29,Feature 30,Feature 31,Feature 32,Feature 33,Feature 34,Feature 35,Feature 36,Feature 37,Feature 38,Feature 39,Feature 40,Feature 41,Feature 42,Feature 43,Feature 44,Feature 45,Feature 46,Feature 47,Feature 48,Feature 49,Feature 50,Feature 51,Feature 52,Feature 53,Feature 54,Feature 55,Feature 56,Feature 57,Feature 58,Feature 59,Feature 60,Feature 61,Feature 62,Feature 63,Feature 64,Feature 65,Feature 66,Feature 67,Feature 68,Feature 69,Feature 70,Feature 71,Feature 72,Feature 73,Feature 74,Feature 75,Feature 76,Feature 77,Feature 78,Feature 79,Feature 80,Feature 81,Feature 82,Feature 83,Feature 84,Feature 85,Feature 86,Feature 87,Feature 88,Feature 89,Feature 90,Feature 91,Feature 92,Feature 93,Feature 94,Feature 95,Feature 96,Feature 97,Feature 98,Feature 99,Feature 100,Target
-563.984802,121.358833,67.665199,33.552017,28.97965,27.473774,17.626572,6.601213,7.387401,13.046621,12.044447,4.59305,2.319433,8.196929,9.781173,7.543612,2.562384,3.770499,5.010333,6.866972,3.59033,3.16444,2.503001,4.168132,3.422529,3.05981,2.351162,2.574007,2.671349,2.084677,2.055947,1.079957,1.762336,1.00862,2.086817,0.776041,1.327422,0.026383,1.046803,0.308826,0.936676,-0.006318,0.411182,0.312849,0.614281,0.62906,0.332745,0.903603,0.657571,1.410363,0.403095,1.005571,0.035614,1.181684,0.428311,0.931458,-0.263535,0.63165,0.692813,1.093226,0.156165,-0.144921,0.378382,0.762616,1.220073,0.089636,0.353178,-0.337571,0.791438,0.003753,0.945937,0.081724,0.927771,0.067218,0.652735,-0.074722,0.304616,0.213384,0.534412,0.480437,-0.036741,0.205126,-0.057019,0.866259,0.094763,0.611992,-0.383951,0.696285,0.069308,0.849806,-0.326295,0.136857,-0.276092,0.599877,0.258052,0.053604,-0.23957,-0.073757,0.475455,0.119959,Bronchiolitis
-559.317505,104.181099,75.93206,51.647018,39.142616,30.997068,21.717146,12.040745,7.104746,6.797071,6.761228,5.005166,3.604232,4.40981,5.154004,5.101955,3.93436,3.954922,4.458509,4.962738,3.793101,3.071649,3.201643,4.28197,4.335751,3.326788,2.256102,2.351356,3.390328,3.518835,2.689896,1.410447,1.736133,2.700797,3.859365,3.214191,2.365444,1.716786,2.48549,2.994417,3.066921,2.329432,1.96831,2.179547,2.544151,2.578756,1.959576,1.701304,1.452489,1.794987,1.600008,1.721986,1.281604,1.378036,1.079452,1.303776,1.268403,1.535445,1.305864,0.949493,0.586928,0.675823,1.208192,1.278769,1.034458,0.200121,0.160264,0.262636,0.953666,0.68085,0.437993,-0.086615,0.406079,0.750526,1.005476,0.492597,0.153617,0.249288,0.62364,0.80717,0.340955,0.127668,-0.046079,0.471981,0.413983,0.509983,0.016612,0.182409,0.028352,0.259195,0.030797,0.161737,0.078547,0.091776,-0.089191,-0.234862,-0.041815,0.054113,0.175699,-0.26025,Bronchiolitis
-562.861755,111.83062,64.317856,33.168194,31.361078,39.052155,36.059826,23.81967,14.594957,12.361634,11.653861,8.691399,5.635849,4.915941,5.299665,4.833827,3.981752,3.909259,4.113606,3.530233,2.49569,2.03663,2.187721,2.22688,2.055251,2.11135,2.220919,1.693699,0.653703,0.174723,0.778713,1.606673,1.636401,1.020859,0.603227,0.624547,0.637443,0.412034,0.343799,0.803063,1.427752,1.506466,0.972796,0.423835,0.197859,0.062909,-0.112631,-0.044572,0.375682,0.740291,0.698233,0.404073,0.152589,-0.020226,-0.157935,-0.131133,0.145242,0.405211,0.300634,-0.068855,-0.269892,-0.146666,0.014223,-0.04851,-0.216582,-0.229266,-0.089425,-0.009975,-0.063735,-0.111892,-0.07716,-0.070603,-0.161868,-0.222578,-0.165369,-0.116572,-0.169203,-0.207226,-0.150358,-0.121024,-0.217779,-0.327914,-0.306491,-0.195637,-0.144397,-0.211552,-0.323255,-0.361496,-0.274962,-0.142135,-0.102354,-0.212234,-0.370572,-0.400092,-0.253396,-0.11579,-0.17447,-0.358159,-0.452432,-0.3841,Bronchiectasis
-465.108154,98.334625,71.776588,48.383835,37.016277,33.468235,29.981245,23.154474,14.961604,8.756005,6.099681,6.050352,6.811886,6.808807,5.413163,3.260537,1.958918,2.429329,3.952618,4.869466,4.372112,3.077118,2.259854,2.503005,3.324126,3.732002,3.275669,2.314739,1.570142,1.417134,1.779184,2.21046,2.237207,1.699119,0.976202,0.646076,0.938885,1.469479,1.637449,1.240726,0.64533,0.339694,0.492268,0.866733,1.075643,0.897494,0.460449,0.097994,0.062773,0.320415,0.598564,0.614493,0.343712,0.036167,-0.026909,0.167964,0.355605,0.304718,0.069284,-0.105787,-0.084936,0.045039,0.107431,0.037678,-0.072774,-0.092797,0.009051,0.154035,0.201332,0.046738,-0.243842,-0.439269,-0.354227,-0.050667,0.183183,0.111958,-0.209556,-0.456616,-0.37576,-0.053683,0.176319,0.075369,-0.264918,-0.522209,-0.474645,-0.184468,0.086785,0.125562,-0.076996,-0.344001,-0.448581,-0.294375,-0.009132,0.143871,0.001172,-0.326913,-0.559628,-0.503977,-0.224574,0.026834,Bronchiectasis
-523.35144,92.951981,59.825813,34.675224,28.128191,31.457167,31.813038,24.519396,14.453929,7.947468,6.625076,7.847343,8.587939,7.290783,4.691402,2.851932,3.023722,4.411818,5.438064,5.043934,3.518235,2.176319,2.043159,2.800925,3.401998,3.119303,2.260831,1.671059,1.808172,2.338583,2.614877,2.286285,1.635509,1.097398,0.811008,0.733692,0.880455,1.235757,1.586862,1.505356,0.890706,0.271135,0.237836,0.737686,1.145961,0.987373,0.458301,0.09938,0.18195,0.532617,0.80947,0.811675,0.537271,0.160237,-0.039299,0.06704,0.344136,0.495745,0.334599,-0.012879,-0.237864,-0.139088,0.175614,0.383377,0.264873,-0.077366,-0.327167,-0.27275,-0.045057,0.050829,-0.068948,-0.193696,-0.140054,-0.000856,-0.011696,-0.200442,-0.363173,-0.350317,-0.234519,-0.145692,-0.113186,-0.109667,-0.152981,-0.256277,-0.337102,-0.299876,-0.170979,-0.10145,-0.186801,-0.340463,-0.415798,-0.362983,-0.252485,-0.171016,-0.169638,-0.254844,-0.395925,-0.50676,-0.488345,-0.337467,Bronchiectasis
-242.493896,97.204124,15.121973,33.178749,16.658218,19.364594,16.860605,18.033604,11.051119,16.539223,6.065361,6.845734,4.58533,9.528664,4.040121,7.254301,1.674381,5.786148,2.216264,3.741541,-0.041724,4.711574,1.74396,4.140299,0.305832,2.507143,0.161461,3.63686,-0.289109,1.837843,-0.163757,1.672485,-1.728589,0.882596,-0.919601,2.052704,-0.015634,1.592671,-0.934533,1.614435,0.11718,0.704912,-1.238728,1.20775,-0.34779,1.071753,-1.231527,0.66104,0.622053,0.7905,-1.066908,1.165165,0.371219,0.687185,-0.348414,0.250062,-0.501092,0.728071,0.057275,0.604994,0.07817,0.838074,0.355836,0.516241,-0.006463,0.388647,0.143832,0.229402,0.157339,0.358772,0.36736,0.082917,-0.368315,-0.152261,0.400243,0.746066,0.678063,0.176347,0.17926,0.021324,0.076692,0.010943,0.372434,0.093297,0.160347,-0.029084,0.064381,-0.01809,0.463097,0.271911,0.581491,-0.120288,-0.231125,-0.056049,0.125762,-0.199185,0.273388,0.277245,0.332055,0.155698,COPD
-345.117401,103.230911,56.780281,31.577436,27.73975,27.280621,23.500036,19.481625,16.953791,14.417493,10.897703,7.377683,5.416974,4.947226,5.230023,5.550663,5.526237,4.966791,3.329825,1.798146,1.754049,2.152425,2.04864,1.872257,1.755999,1.554796,1.639716,1.751437,1.054138,0.137011,-0.096136,-0.13537,-0.266738,-0.037147,0.454495,0.86051,1.090379,0.765741,-0.033873,-0.384157,-0.265995,-0.213281,-0.025041,0.234183,0.221682,-0.007591,-0.279375,-0.235722,0.105053,0.084117,-0.294234,-0.32013,0.057526,0.174869,-0.121796,-0.282049,-0.154822,-0.097023,-0.180305,-0.05732,0.242345,0.265714,0.127991,-0.051511,-0.464279,-0.655463,-0.243901,0.134228,-0.051451,-0.241006,-0.081276,-0.071439,-0.275917,-0.320328,-0.155445,0.078615,0.197523,0.140824,0.126415,0.111595,-0.172882,-0.401849,-0.183282,0.119095,0.096057,-0.159932,-0.324128,-0.102788,0.238224,0.156493,-0.218505,-0.399898,-0.204253,0.133954,0.190881,-0.106546,-0.367736,-0.347185,-0.240255,-0.225848,COPD
-396.663574,95.347328,32.587231,32.929935,26.07192,25.712524,15.904045,14.797332,11.970114,14.680584,8.238002,7.460182,4.7671,7.628693,3.952664,6.170802,3.869062,6.13793,3.84693,4.49356,1.894736,4.244452,1.819559,2.714905,1.102189,2.772777,1.801074,2.447987,0.170001,0.721933,-0.216646,1.476777,0.152159,0.960858,0.638926,1.096369,0.430223,1.438483,0.475801,1.144349,0.225175,0.795575,0.417636,1.087154,0.597933,0.789882,-0.247724,0.243578,0.282778,0.550935,0.145076,0.542829,0.40687,0.670377,0.01438,0.250778,0.451612,0.356003,0.172356,0.325962,0.668785,0.689664,0.581739,-0.448905,-0.064655,-0.234457,-0.023882,-0.742704,0.016363,-0.545304,0.175951,-0.077648,0.207867,-0.334193,0.126867,-0.352352,0.111668,0.463899,0.690439,-0.013137,-0.088448,-0.464008,-0.224067,0.153941,0.606332,0.084552,0.078983,0.237908,0.599231,0.090615,0.096711,-0.298064,0.06834,0.196953,0.496822,-0.056631,-0.118438,-0.218239,0.211753,0.197282,COPD
-430.104218,115.241028,49.165649,38.75111,21.293205,20.255465,12.827913,14.524055,9.057365,11.424256,7.094754,9.520216,5.855397,7.887267,4.124971,6.00312,2.820893,4.590809,1.487656,2.942832,0.569448,2.799966,0.86368,3.08884,1.580094,3.673754,1.804041,3.105354,0.925457,1.910363,0.077609,1.235049,-0.143085,1.358779,0.716825,2.100831,0.974739,1.854165,0.574273,1.255094,0.379154,1.075872,0.805575,1.661086,0.486205,0.799306,-0.027481,0.498305,0.37147,0.887971,0.61315,0.902394,0.782109,1.198756,0.76831,0.824405,0.740048,0.632607,0.333369,0.24089,0.623645,0.794079,0.676377,0.425215,0.625665,0.125901,0.265826,-0.10288,0.162727,-0.065494,0.358464,0.017507,0.426439,-0.033776,0.266094,0.091833,0.667195,0.210185,0.352516,-0.045738,0.31391,0.149048,0.523147,0.079433,0.378554,-0.099234,0.284885,-0.211715,0.289083,-0.022536,0.207265,-0.182743,0.166115,-0.105283,0.304293,-0.117052,0.131083,-0.222259,0.062316,-0.259134,COPD
-271.975677,109.694435,45.486347,40.471012,22.660341,22.948111,12.651458,13.970698,7.279276,10.276255,4.196537,7.077814,1.547963,5.167725,0.687725,4.518228,0.896717,4.43575,0.446153,3.77278,-0.368231,2.987536,-0.596089,2.78404,-0.233299,3.121819,0.263788,3.038747,0.034736,2.363114,-0.427465,2.278662,-0.158656,2.228366,0.420973,2.635253,0.43658,2.220369,0.168778,2.170299,0.009998,1.679052,-0.115952,1.458326,-0.156798,1.402722,-0.261414,0.864383,-0.62208,1.001596,0.082429,0.942044,-0.115745,1.007245,0.154019,0.990152,0.359841,0.931466,0.248883,0.79006,0.230648,0.894761,0.384829,0.639254,0.24703,0.531815,0.201968,0.412249,0.116117,0.188682,0.035286,0.214868,0.343652,0.342249,0.166967,0.108831,0.233751,0.234731,0.279768,0.284509,0.117568,0.064285,0.09368,0.173002,0.461487,0.209211,0.368335,0.251491,0.491875,0.040223,0.298346,0.117244,0.180383,0.20297,0.353291,-0.14017,0.037204,-0.24303,0.187918,0.097004,COPD
-292.941162,143.294113,44.631332,23.172895,26.943695,23.000267,19.159296,8.456993,7.560562,9.26207,5.89181,7.740885,3.120612,6.984097,1.006574,3.94139,-0.56846,7.227824,0.234844,-0.355302,-4.375828,1.989738,-0.742465,1.565251,-1.121562,3.497484,1.866191,1.394094,1.272942,1.316002,-0.927446,1.668091,-1.063837,0.108031,3.70545,1.083387,-0.945395,2.995383,1.505796,1.129011,0.528652,1.298235,0.612399,2.400955,1.082031,1.834961,-0.015121,0.894298,-0.08029,1.357431,0.641796,2.134878,0.065619,1.582098,0.021878,0.237504,1.417437,0.481236,-0.103377,1.013054,1.09215,1.138619,3.008777,0.222961,0.831515,0.004298,-0.730613,-2.342801,-0.362331,-1.604396,0.702147,-0.328037,1.636725,1.038828,0.143068,-1.176109,0.848692,1.352421,1.124904,0.119753,-0.780348,-0.508798,0.898773,1.173042,0.638297,-0.479466,-1.018624,1.037186,1.638214,-0.581056,-0.19509,0.093328,0.322128,1.157982,1.051779,-0.764216,0.03535,-0.61965,0.049274,0.573958,COPD
-239.402374,106.125854,15.312673,23.257523,15.755132,19.424198,15.29871,20.307615,13.341502,15.375545,6.426361,7.230735,4.070014,8.85736,4.312457,7.456789,2.107029,4.661545,2.384104,3.016189,-2.467166,3.320772,2.343173,3.565135,-0.837158,1.68511,0.728198,4.431273,0.082418,1.384372,-0.540224,0.325668,-1.823953,1.270004,-0.707353,2.056832,-0.510347,1.014194,-1.543554,1.006879,1.315126,1.670269,-1.147481,0.212171,-0.93023,1.207013,-0.470524,0.540413,0.32095,0.538578,0.034892,1.791986,0.096796,-0.227194,-0.950483,-0.194101,-0.471874,1.349525,0.297988,0.174613,-0.816856,-0.414629,0.549249,1.107554,0.882809,0.057899,-0.459666,-0.320707,0.736948,0.913833,0.552388,-0.209851,-0.3237,-0.320529,0.051465,0.75632,0.995629,0.344892,0.025153,-0.002798,0.56688,0.28842,0.345361,-0.093934,0.05649,-0.044099,0.712749,0.302276,0.447643,-0.001766,0.713947,0.174222,0.220856,-0.368755,-0.070996,-0.208795,0.33174,0.191011,0.494458,0.066186,COPD
-338.804321,114.709389,59.863815,28.173117,25.015068,27.645189,24.643482,19.829451,16.642046,14.041137,10.447153,6.548536,4.054857,3.819351,4.789163,5.372818,5.243254,4.824469,3.456631,1.72559,1.434658,2.002715,1.648377,1.277438,1.523802,1.608399,1.890634,2.434123,1.380927,-0.776825,-1.429278,-0.276351,0.606489,0.400446,0.095043,0.722795,1.299963,0.553822,-0.598223,-0.537133,0.247956,0.590913,0.180734,-0.3112,-0.13576,0.308816,0.025224,-0.291058,0.104721,0.263677,-0.23966,-0.40543,-0.24187,-0.3331,-0.433387,-0.29062,-0.252827,-0.32892,-0.294452,-0.154589,-0.134454,-0.107106,0.166937,0.276245,-0.265089,-0.698,-0.369302,0.015842,-0.014967,-0.008455,0.063138,-0.006572,-0.141139,-0.357425,-0.534364,-0.327759,0.002732,0.080443,0.031587,-0.057203,-0.232948,-0.271339,-0.1419,-0.063124,-0.033678,0.012549,0.03968,0.092439,0.193175,0.203264,-0.012338,-0.281887,-0.229245,0.062343,0.087536,-0.157897,-0.25061,-0.156679,-0.106132,-0.161852,COPD
-250.547928,95.470818,32.055309,29.439116,18.4443,23.839756,18.418968,17.210318,11.780534,13.430982,9.599664,9.578646,4.772858,7.780862,4.068581,7.354606,2.926498,7.089439,3.484381,4.029364,0.316812,3.616829,0.624776,2.695427,0.517789,4.011118,2.141565,3.238727,0.277965,0.506531,-0.016474,2.204504,1.020073,2.43394,1.363108,1.803435,0.152985,0.996048,-0.300635,1.351985,0.759068,1.779458,1.739398,2.077301,0.53789,1.358096,-0.095916,1.317319,1.144017,1.598147,0.913181,1.644985,0.546832,0.981114,-0.126754,0.97054,0.987255,1.290512,0.545911,0.580794,1.305702,1.046889,1.660197,0.469923,0.578401,-0.361268,-0.188658,-1.639598,-0.386146,-0.864684,0.349903,-0.298115,0.675743,0.040479,0.059585,-0.599794,0.630832,0.430094,0.440322,-0.300803,-0.451148,-0.100769,0.861222,0.788433,0.408829,-0.227649,0.093024,0.596455,0.999116,-0.143905,0.254535,-0.169276,0.345922,0.51112,0.892548,-0.106188,-0.075719,-0.39511,0.319386,0.098339,COPD
-398.689545,96.428085,34.411572,32.313274,26.769459,27.207979,18.126249,15.45003,13.003763,15.275033,9.169776,7.956057,4.727237,6.977618,4.295933,6.094012,4.251172,6.373345,3.63861,3.07396,1.400694,3.754811,2.158364,2.758715,1.236053,2.448901,1.565687,1.93362,0.33112,0.512731,-0.342068,0.768669,0.047006,1.188924,0.985895,0.676764,-0.254279,0.139988,-0.292958,0.373856,0.508822,1.169121,1.060416,0.96532,0.356177,0.627305,-0.043841,0.117479,0.086582,0.374661,0.39402,0.893203,0.468179,0.174075,-0.188797,-0.089731,0.467515,0.633127,0.339433,0.287045,0.79671,0.385694,0.603879,-0.264112,0.028866,-0.338035,-0.307731,-0.413908,0.400525,0.1105,0.301373,-0.434571,-0.263444,-0.532981,-0.382223,-0.457382,0.357026,0.260752,0.258641,-0.215121,-0.150474,-0.269383,-0.100897,0.158174,0.468985,0.321516,0.198798,0.220505,0.206995,-0.166016,0.037646,0.108765,0.143452,0.302683,0.432838,-0.036591,-0.290094,-0.156746,0.371874,0.102249,COPD
-345.328186,121.87915,55.254581,41.900581,19.934797,17.845886,9.41432,11.719779,6.484749,10.390148,6.166386,9.555063,5.025836,7.649748,3.486971,5.842837,1.747493,4.206667,-0.004248,1.836989,-0.998487,1.838875,-0.301474,2.777082,0.67332,3.700217,1.614648,3.71524,0.672228,1.852476,-0.707333,1.295178,-0.232439,1.946308,0.598506,1.957059,0.420367,1.87684,0.372441,1.81472,0.476067,1.567529,0.446452,1.27134,0.215011,1.034278,0.054641,1.003831,0.298372,0.961996,0.286765,1.2547,0.765379,1.285369,0.45693,0.559008,0.310714,0.666593,0.337226,0.704336,0.710899,0.836282,0.897634,0.320552,0.198848,0.07991,0.303414,0.035145,0.277978,0.093095,0.360783,-0.015324,0.343304,0.0425,0.459566,-0.057505,0.451059,0.118835,0.140726,-0.303232,0.104181,-0.092532,0.520708,-0.039161,0.325365,-0.22593,0.150721,-0.213519,0.240862,-0.107487,0.414355,-0.04413,0.108574,-0.160738,0.334366,-0.070411,0.287196,-0.225842,0.254377,-0.20054,COPD
-272.401367,110.642738,47.882851,42.339474,23.085793,22.825863,12.799438,14.490001,7.216569,10.179544,4.128605,6.589197,0.931107,4.561946,0.305001,4.321755,0.594896,4.640339,0.352352,3.43511,-0.760305,2.396464,-0.812114,2.61727,-0.413917,3.027692,0.055672,2.906777,-0.163531,2.162689,-0.812177,1.948606,-0.364577,2.253561,0.043374,2.492692,0.140195,2.138672,-0.212872,1.777627,-0.237115,1.524527,-0.167591,1.391077,-0.414599,1.345153,-0.081284,1.206762,-0.308729,0.969002,-0.270098,1.020089,-0.110522,1.049916,0.148479,1.07319,0.216006,1.160981,0.197795,0.777839,0.231863,0.923968,0.606093,0.903161,0.490317,0.817268,0.380072,0.348227,-0.010174,0.153935,0.110918,0.239663,0.142112,0.290044,0.143772,0.186448,0.191675,0.241377,0.293593,0.151529,0.210291,0.199904,0.244043,0.224333,0.206066,0.030183,0.245724,0.219222,0.35284,0.180149,0.313426,0.164664,0.266321,0.081101,0.272269,-0.018404,0.151697,-0.142528,0.190474,0.049297,COPD
-268.580048,162.527115,44.280445,16.548054,24.745306,19.850714,16.767408,6.770173,5.652411,6.945288,5.03436,7.582435,2.758618,8.091078,1.317739,2.970389,-1.856373,6.154819,1.860997,0.090202,-7.232306,-0.119176,0.103138,2.229834,-2.016082,1.922765,1.256437,1.691226,1.799426,0.228616,-2.381157,0.956414,-0.565747,0.233423,2.986301,1.256399,-1.419773,1.575743,1.475406,1.023638,0.004808,2.100472,1.160626,0.911372,0.255447,1.611063,0.108107,1.02447,0.160005,1.447343,0.373919,1.841944,-0.049639,1.097154,0.010753,-0.215823,1.457007,1.12605,-0.851922,1.3542,1.440972,0.123993,3.003876,-0.005466,0.973579,-0.073588,-0.348141,-1.799998,0.18957,-1.743101,0.831153,0.244088,1.302315,1.047828,-0.058244,-1.185428,1.091361,1.162101,0.90515,0.095211,-0.615604,-0.335828,0.979388,0.906557,0.268383,-0.186752,-0.45318,0.857439,0.9256,-0.175002,-0.113033,0.077516,-0.1321,0.858677,1.15763,-0.270294,0.034757,-0.584976,0.209954,0.685412,COPD
-232.607132,104.998108,11.699441,24.784916,15.402869,19.330605,14.291569,19.263067,11.413328,14.779531,6.138982,7.443498,4.207654,8.72393,3.553028,7.129276,2.195508,4.916058,2.158599,3.84945,-3.036184,3.585828,2.612141,3.37792,-1.415557,1.392018,0.304433,4.210057,0.397372,1.671518,-0.924906,0.72026,-1.724859,1.182991,-0.760379,2.032324,-0.590923,1.32777,-1.641892,1.421647,1.889493,1.478978,-1.233994,0.555302,-0.5183,1.878487,-0.183291,0.605967,-0.097725,0.881653,0.646511,1.949146,-0.031123,0.365882,-0.417266,0.199138,-0.266535,1.38459,0.564888,0.401102,-0.78262,0.241267,1.08874,1.325967,0.350712,-0.082206,-0.128316,0.400002,1.010369,0.726599,-0.157083,-0.288701,-0.10923,-0.066934,0.26139,0.817457,0.887521,0.248718,-0.055463,0.245791,0.791337,0.310663,0.18726,-0.332806,0.078248,0.410328,0.434723,-0.284653,0.148814,0.46675,0.922017,0.080824,-0.204935,-0.413985,0.132899,-0.027426,0.329591,0.138387,0.500136,0.013873,COPD
-331.797485,116.853294,58.806957,27.332802,25.582108,27.80228,23.272661,18.328716,16.215866,13.936413,9.867007,6.089238,4.381288,4.255219,4.308182,4.395035,4.644238,4.846146,3.861597,1.73802,0.730448,1.558322,2.159335,1.79014,0.927289,0.532158,1.579867,2.863637,1.648918,-1.049131,-1.545554,0.275394,1.075253,0.19446,-0.182637,0.903557,1.530917,0.192438,-1.373502,-0.741572,0.911472,0.998739,-0.351339,-0.759016,0.389688,1.102233,0.046163,-0.963968,-0.295686,0.515753,-0.098733,-0.808068,-0.447459,0.319243,0.5636,0.076521,-0.579719,-0.458347,0.11865,-0.057279,-0.752463,-0.422853,0.716082,0.813191,-0.44745,-1.206694,-0.433455,0.552728,0.340004,-0.376514,-0.437542,0.018895,0.139801,-0.305193,-0.597734,-0.189995,0.290549,0.211189,-0.082616,-0.057906,0.188248,0.211761,-0.186457,-0.480097,-0.101892,0.429949,0.220181,-0.273846,-0.038824,0.557514,0.469909,-0.15113,-0.358992,0.048774,0.310011,-0.03471,-0.436802,-0.332636,-0.023194,-0.07211,COPD
-391.522614,99.563133,34.153652,32.091782,26.00828,27.112398,16.142105,14.59152,11.548194,15.300575,8.118135,7.772821,3.863995,7.532665,3.538366,6.17224,3.931654,6.333761,3.617888,4.379936,1.142748,4.578688,2.133629,3.200959,0.527756,2.43451,1.420851,2.929251,0.342865,0.402097,-1.368034,1.324501,0.436396,1.547886,0.334138,0.830185,0.039309,0.583808,-0.866142,0.253992,0.455879,1.530551,0.308385,0.724938,0.531129,1.357334,-0.033807,-0.053554,-0.167813,0.848864,0.199414,0.379472,0.478082,0.750964,0.397396,0.235513,0.069676,0.360077,0.20962,0.464852,0.445994,0.313771,0.690897,-0.108154,-0.134258,-0.554927,0.162178,-0.060298,0.46294,-0.437435,-0.089618,-0.050466,0.267528,-0.500733,-0.296162,-0.364823,0.629141,0.178261,-0.05665,-0.483526,-0.040699,-0.127941,0.094725,-0.097034,0.397288,0.330475,0.238966,-0.407032,0.177855,0.123339,0.399321,-0.159756,0.094583,0.371591,0.728633,-0.003075,-0.239817,-0.474648,0.471187,0.280418,COPD
-340.304382,123.30632,56.051704,38.648533,19.212505,15.732148,10.381203,10.706143,7.622071,8.387323,6.734547,8.051751,5.966959,5.887041,3.80935,4.602783,3.337452,3.793916,1.72067,1.341642,-0.090918,0.992353,1.047718,1.988759,1.84526,2.929654,2.611485,2.777674,1.646133,1.239503,0.098278,0.06209,0.4286,1.295596,1.669942,1.728621,0.894344,0.873887,0.867004,1.295042,1.344065,1.468915,1.010267,0.731723,1.036465,1.479718,0.987415,0.695095,0.606979,0.73345,0.879735,1.040623,1.21147,0.717431,0.538444,0.473614,0.599946,0.509523,0.677216,0.531084,0.8277,0.842858,0.9685,0.526015,0.347069,0.021591,0.438089,0.385627,0.523445,0.109352,0.141658,-0.048951,0.072909,0.254973,0.30248,0.056954,0.318008,-0.065964,0.231424,0.092611,0.212738,0.147146,0.121039,0.250063,0.153017,0.186277,0.155407,0.181761,0.347252,0.28566,0.198565,0.308832,0.026705,0.001176,0.018216,0.092632,0.277618,0.212514,0.152246,0.054331,COPD
-267.055328,115.116379,48.951012,41.041229,21.01461,20.21953,10.737753,12.667462,6.072242,9.080494,3.787938,6.486445,1.039965,4.364921,0.320088,3.911016,0.770165,4.884554,1.188244,4.039886,0.111871,3.031962,-0.004472,3.021036,-0.050824,3.016321,0.22682,2.711528,-0.213756,1.84391,-0.82511,1.657576,-0.491192,2.108978,0.3692,2.411323,0.079654,1.813788,-0.207225,1.691962,0.073877,1.398016,-0.102961,1.41686,0.080487,1.439126,0.121699,1.213753,-0.193275,1.104506,0.068903,1.138351,0.196594,0.982781,0.249964,0.919181,0.257077,0.814885,0.363459,0.80569,0.317334,0.690981,0.423669,0.752693,0.665791,0.807303,0.533743,0.448085,0.413426,0.271507,0.389577,0.255108,0.400146,0.246721,0.217197,0.264923,0.536213,0.245162,0.261051,0.232731,0.303342,0.129722,0.403579,0.386559,0.449091,-0.096249,0.169885,-0.068893,0.246269,0.073433,0.486954,0.176994,0.259269,-0.094263,0.170087,-0.198077,0.043477,-0.001947,0.210966,-0.151379,COPD
-262.937958,163.118866,43.09634,14.435781,25.940903,21.47463,17.752819,7.578979,7.595444,7.484321,5.756701,7.238687,4.750113,8.506698,2.568133,2.662737,-0.353176,6.349853,2.542866,0.068493,-6.244236,-0.775697,0.12232,2.175907,-1.136193,0.845163,0.80029,0.948015,2.48203,-0.146188,-2.686804,-0.253531,-0.01001,-0.148836,2.100007,-0.126237,-0.858679,1.03382,1.029853,0.086404,0.364492,1.799719,1.297541,0.730096,0.465121,1.649927,0.340554,0.70877,0.052701,1.420414,0.749265,1.577431,-0.222213,1.192987,0.591413,-0.194901,1.424681,1.255059,-0.585466,1.177861,1.249733,0.132705,2.901494,-0.120937,0.886556,-0.07056,-0.355541,-1.378793,0.509781,-1.382562,0.640977,-0.09945,0.941689,1.043387,0.262814,-0.854665,0.880677,0.922685,0.639959,0.46739,-0.34247,-0.171655,0.687376,0.960708,0.075814,0.244399,-0.326715,0.925578,0.792673,0.082396,0.031787,0.381631,-0.351136,0.92555,0.943528,-0.126154,-0.020523,-0.432511,0.043294,0.784946,COPD
